id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol,future_entry_price,future_exit_price,future_profit
42712,option,-100,163.3,169.8,620.0,2022-03-08 06:20:05.731230+00:00,2022-03-08 07:30:02.229425+00:00,15650,pe,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15750.0,15728.7,1809.9999999999272
42713,option,-100,163.3,170.65,704.9999999999994,2022-03-08 06:20:06.180950+00:00,2022-03-08 07:30:05.342485+00:00,15650,pe,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15750.0,15728.7,1809.9999999999272
42714,option,-100,163.55,169.25,539.9999999999989,2022-03-08 06:20:06.507443+00:00,2022-03-08 07:20:01.511551+00:00,15650,pe,9,Nifty50 Affordable_9,NIFTY,15750.0,15730.0,1680.0
42715,option,-100,154.45,150.4,-434.9999999999983,2022-03-08 06:25:01.420353+00:00,2022-03-08 07:30:02.229425+00:00,15600,pe,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15726.0,15728.7,-590.0000000000728
42716,option,-100,154.55,150.4,-445.00000000000057,2022-03-08 06:25:01.519699+00:00,2022-03-08 07:30:02.044768+00:00,15600,pe,4,Nifty50 Pyramiding_10,NIFTY,15726.0,15728.7,-590.0000000000728
42717,option,-100,154.55,127.4,-2745.0000000000005,2022-03-08 06:25:04.024247+00:00,2022-03-08 07:00:09.642427+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15726.0,15779.0,-5620.0
42718,option,-25,475.15,386.9,-2236.25,2022-03-08 06:25:07.758993+00:00,2022-03-08 07:00:06.169543+00:00,32000,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32350.0,32539.0,-5045.0
42719,option,-100,151.0,151.65,35.00000000000057,2022-03-08 06:25:07.039844+00:00,2022-03-08 07:30:05.342485+00:00,15600,pe,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15726.0,15728.7,-590.0000000000728
42720,option,-100,151.0,149.15,-214.99999999999943,2022-03-08 06:25:10.618581+00:00,2022-03-08 07:20:01.511551+00:00,15600,pe,9,Nifty50 Affordable_9,NIFTY,15726.0,15730.0,-720.0
42721,option,-25,475.15,386.9,-2236.25,2022-03-08 06:25:11.209197+00:00,2022-03-08 07:00:06.253444+00:00,32000,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32350.0,32539.0,-5045.0
42722,option,-25,475.15,381.3,-2376.249999999999,2022-03-08 06:25:12.696837+00:00,2022-03-08 07:00:10.763163+00:00,32000,pe,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32350.0,32539.0,-5045.0
42724,option,-25,475.0,384.7,-2287.5000000000005,2022-03-08 06:25:16.390349+00:00,2022-03-08 07:00:08.056796+00:00,32000,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY,32350.0,32539.0,-5045.0
42726,option,-25,484.0,386.9,-2457.5000000000005,2022-03-08 06:30:01.561699+00:00,2022-03-08 07:00:06.169543+00:00,32000,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32341.55,32539.0,-5256.250000000018
42727,option,-25,484.0,381.3,-2597.4999999999995,2022-03-08 06:30:01.653491+00:00,2022-03-08 07:00:10.763163+00:00,32000,pe,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32341.55,32539.0,-5256.250000000018
42728,option,-25,482.6,386.9,-2422.500000000001,2022-03-08 06:30:03.453885+00:00,2022-03-08 07:00:06.253444+00:00,32000,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32341.55,32539.0,-5256.250000000018
42730,option,-100,162.0,149.15,-1314.9999999999995,2022-03-08 06:30:05.386592+00:00,2022-03-08 07:20:01.511551+00:00,15600,pe,9,Nifty50 Affordable_9,NIFTY,15710.5,15730.0,-2270.0
42731,option,-100,162.0,150.4,-1189.9999999999995,2022-03-08 06:30:05.494008+00:00,2022-03-08 07:30:02.044768+00:00,15600,pe,4,Nifty50 Pyramiding_10,NIFTY,15710.5,15728.7,-2140.0000000000728
42732,option,-100,162.0,127.4,-3489.9999999999995,2022-03-08 06:30:06.097306+00:00,2022-03-08 07:00:09.642427+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15710.5,15779.0,-7170.0
42734,option,-100,162.0,151.65,-1064.9999999999995,2022-03-08 06:30:06.556680+00:00,2022-03-08 07:30:05.342485+00:00,15600,pe,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15710.5,15728.7,-2140.0000000000728
42735,option,-25,482.6,384.7,-2477.500000000001,2022-03-08 06:30:06.481428+00:00,2022-03-08 07:00:08.056796+00:00,32000,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY,32341.55,32539.0,-5256.250000000018
42736,option,-100,161.8,150.4,-1170.0000000000005,2022-03-08 06:30:06.931156+00:00,2022-03-08 07:30:02.229425+00:00,15600,pe,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15710.5,15728.7,-2140.0000000000728
42737,option,-100,166.65,144.55,-2239.9999999999995,2022-03-08 06:35:00.645938+00:00,2022-03-08 07:00:09.642427+00:00,15650,pe,101,Nifty50 Every Candle_21,NIFTY,15739.0,15779.0,-4320.0
42738,option,-100,166.25,169.8,325.00000000000114,2022-03-08 06:35:00.761827+00:00,2022-03-08 07:30:02.044768+00:00,15650,pe,4,Nifty50 Pyramiding_10,NIFTY,15739.0,15728.7,709.9999999999272
42739,option,-25,492.65,423.35,-1762.4999999999989,2022-03-08 06:35:04.224157+00:00,2022-03-08 07:00:06.253444+00:00,32100,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32415.0,32539.0,-3420.0
42740,option,-100,151.1,150.4,-99.99999999999886,2022-03-08 06:40:00.688658+00:00,2022-03-08 07:30:02.044768+00:00,15600,pe,4,Nifty50 Pyramiding_10,NIFTY,15731.4,15728.7,-50.00000000010914
42741,option,-25,491.75,423.35,-1739.9999999999995,2022-03-08 06:40:00.607128+00:00,2022-03-08 07:00:06.253444+00:00,32100,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32401.7,32539.0,-3752.499999999982
42742,option,-100,150.85,127.4,-2374.999999999999,2022-03-08 06:40:02.739016+00:00,2022-03-08 07:00:09.642427+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15731.4,15779.0,-5080.000000000036
42743,option,-100,168.0,144.55,-2374.999999999999,2022-03-08 06:45:01.108974+00:00,2022-03-08 07:00:09.642427+00:00,15650,pe,101,Nifty50 Every Candle_21,NIFTY,15740.0,15779.0,-4220.0
42744,option,-100,168.0,169.8,150.00000000000114,2022-03-08 06:45:00.982353+00:00,2022-03-08 07:30:02.044768+00:00,15650,pe,4,Nifty50 Pyramiding_10,NIFTY,15740.0,15728.7,809.9999999999272
42745,option,-100,168.05,169.8,145.0,2022-03-08 06:45:03.338771+00:00,2022-03-08 07:30:02.229425+00:00,15650,pe,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15740.0,15728.7,809.9999999999272
42746,option,-100,168.05,170.65,229.99999999999943,2022-03-08 06:45:03.220188+00:00,2022-03-08 07:30:05.342485+00:00,15650,pe,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15740.0,15728.7,809.9999999999272
42747,option,-25,479.35,423.35,-1430.0,2022-03-08 06:45:05.433130+00:00,2022-03-08 07:00:06.169543+00:00,32100,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32451.05,32539.0,-2518.750000000018
42748,option,-100,167.05,169.25,189.99999999999886,2022-03-08 06:45:05.369924+00:00,2022-03-08 07:20:01.511551+00:00,15650,pe,9,Nifty50 Affordable_9,NIFTY,15740.0,15730.0,680.0
42749,option,-25,475.0,423.35,-1321.2499999999995,2022-03-08 06:45:06.947519+00:00,2022-03-08 07:00:06.253444+00:00,32100,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32451.05,32539.0,-2518.750000000018
42750,option,-100,168.85,191.35,2220.0,2022-03-08 06:55:01.257655+00:00,2022-03-08 07:30:02.044768+00:00,15700,pe,4,Nifty50 Pyramiding_10,NIFTY,15775.2,15728.7,4330.0
42751,option,-25,474.85,464.05,-300.0000000000003,2022-03-08 06:55:01.292074+00:00,2022-03-08 07:00:06.169543+00:00,32200,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32551.55,32539.0,-6.25000000001819
42752,option,-25,474.15,464.05,-282.49999999999915,2022-03-08 06:55:03.295296+00:00,2022-03-08 07:00:06.253444+00:00,32200,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32551.55,32539.0,-6.25000000001819
42753,option,-100,165.65,163.55,-239.99999999999943,2022-03-08 06:55:03.120184+00:00,2022-03-08 07:00:09.642427+00:00,15700,pe,101,Nifty50 Every Candle_21,NIFTY,15775.2,15779.0,-699.9999999999272
42755,option,25,453.45,394.1,-1513.749999999999,2022-03-08 07:00:02.076483+00:00,2022-03-08 07:10:10.281530+00:00,32800,ce,5,BankNifty_Single_Call_11_12,BANKNIFTY,32539.0,32389.95,-4046.249999999982
42756,option,25,461.25,388.85,-1839.9999999999995,2022-03-08 07:00:06.253444+00:00,2022-03-08 07:15:09.708826+00:00,32800,ce,100,BankNifty Every_Candle_87,BANKNIFTY,32539.0,32392.7,-3977.499999999982
42757,option,25,461.25,396.1,-1658.7499999999995,2022-03-08 07:00:06.169543+00:00,2022-03-08 07:10:00.707968+00:00,32800,ce,3,BankNifty Pyramiding_10,BANKNIFTY,32539.0,32389.95,-4046.249999999982
42758,option,25,461.25,390.5,-1798.75,2022-03-08 07:00:08.056796+00:00,2022-03-08 07:10:16.713038+00:00,32800,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY,32539.0,32389.95,-4046.249999999982
42759,option,100,161.85,129.15,-3299.999999999999,2022-03-08 07:00:09.642427+00:00,2022-03-08 07:10:21.605933+00:00,15850,ce,101,Nifty50 Every Candle_21,NIFTY,15779.0,15712.0,-7020.0
42760,option,100,161.85,128.25,-3389.9999999999995,2022-03-08 07:00:08.485077+00:00,2022-03-08 07:10:27.143866+00:00,15850,ce,11,Nifty50_Single_Call_21_MV,NIFTY,15779.0,15712.0,-7020.0
42761,option,25,465.1,394.75,-1788.7500000000005,2022-03-08 07:00:10.763163+00:00,2022-03-08 07:10:04.907672+00:00,32800,ce,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32539.0,32389.95,-4046.249999999982
42762,option,25,482.7,464.95,-473.75,2022-03-08 07:05:00.934634+00:00,2022-03-08 07:15:09.708826+00:00,32600,ce,100,BankNifty Every_Candle_87,BANKNIFTY,32415.0,32392.7,-877.4999999999818
42763,option,25,482.7,473.35,-263.74999999999915,2022-03-08 07:05:00.835198+00:00,2022-03-08 07:10:00.707968+00:00,32600,ce,3,BankNifty Pyramiding_10,BANKNIFTY,32415.0,32389.95,-946.2499999999818
42764,option,100,163.9,149.1,-1510.0000000000011,2022-03-08 07:05:05.558312+00:00,2022-03-08 07:10:21.605933+00:00,15800,ce,101,Nifty50 Every Candle_21,NIFTY,15739.6,15712.0,-3080.0000000000364
42765,option,-100,166.45,169.25,250.00000000000114,2022-03-08 07:05:06.847628+00:00,2022-03-08 07:20:01.511551+00:00,15650,pe,9,Nifty50 Affordable_9,NIFTY,15739.6,15730.0,640.0000000000364
42766,option,-100,156.0,150.4,-589.9999999999994,2022-03-08 07:10:00.766823+00:00,2022-03-08 07:30:02.044768+00:00,15600,pe,4,Nifty50 Pyramiding_10,NIFTY,15712.0,15728.7,-1990.0000000000728
42767,option,-25,459.5,438.1,-564.9999999999994,2022-03-08 07:10:04.907672+00:00,2022-03-08 07:20:06.213675+00:00,32000,pe,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32389.95,32414.4,-931.2500000000182
42768,option,-25,458.95,438.1,-551.2499999999991,2022-03-08 07:10:00.707968+00:00,2022-03-08 07:20:03.608908+00:00,32000,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32389.95,32414.4,-931.2500000000182
42769,option,25,471.1,464.95,-183.75000000000085,2022-03-08 07:10:10.472922+00:00,2022-03-08 07:15:09.708826+00:00,32600,ce,100,BankNifty Every_Candle_87,BANKNIFTY,32389.95,32392.7,-251.25
42771,option,-25,464.8,436.05,-748.75,2022-03-08 07:10:10.281530+00:00,2022-03-08 07:20:08.706006+00:00,32000,pe,5,BankNifty_Single_Call_11_12,BANKNIFTY,32389.95,32414.4,-931.2500000000182
42772,option,-100,160.35,150.4,-1024.9999999999989,2022-03-08 07:10:18.435701+00:00,2022-03-08 07:30:02.229425+00:00,15600,pe,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15712.0,15728.7,-1990.0000000000728
42773,option,-25,464.25,436.2,-731.2500000000002,2022-03-08 07:10:16.713038+00:00,2022-03-08 07:20:13.979756+00:00,32000,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY,32389.95,32414.4,-931.2500000000182
42774,option,-100,160.9,134.3,-2689.9999999999995,2022-03-08 07:10:21.605933+00:00,2022-03-08 07:45:18.508139+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15712.0,15758.550000000001,-4975.000000000109
42775,option,-100,160.9,151.65,-955.0,2022-03-08 07:10:25.960569+00:00,2022-03-08 07:30:05.342485+00:00,15600,pe,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15712.0,15728.7,-1990.0000000000728
42777,option,-100,161.7,133.0,-2899.999999999999,2022-03-08 07:10:27.143866+00:00,2022-03-08 07:45:15.420587+00:00,15600,pe,11,Nifty50_Single_Call_21_MV,NIFTY,15712.0,15758.550000000001,-4975.000000000109
42778,option,-100,161.25,149.15,-1239.9999999999995,2022-03-08 07:10:28.689175+00:00,2022-03-08 07:20:01.511551+00:00,15600,pe,9,Nifty50 Affordable_9,NIFTY,15712.0,15730.0,-2120.0
42779,option,-100,150.5,151.65,85.00000000000057,2022-03-08 07:15:01.544026+00:00,2022-03-08 07:30:05.342485+00:00,15600,pe,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15717.15,15728.7,-1475.0000000001091
42780,option,-100,150.5,150.4,-39.99999999999943,2022-03-08 07:15:01.408365+00:00,2022-03-08 07:30:02.044768+00:00,15600,pe,4,Nifty50 Pyramiding_10,NIFTY,15717.15,15728.7,-1475.0000000001091
42781,option,-100,150.55,150.4,-45.00000000000057,2022-03-08 07:15:05.648480+00:00,2022-03-08 07:30:02.229425+00:00,15600,pe,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15717.15,15728.7,-1475.0000000001091
42782,option,-100,150.5,134.3,-1649.9999999999989,2022-03-08 07:15:07.528858+00:00,2022-03-08 07:45:18.508139+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15717.15,15758.550000000001,-4460.0000000001455
42783,option,-100,150.55,149.15,-170.00000000000057,2022-03-08 07:15:05.508556+00:00,2022-03-08 07:20:01.511551+00:00,15600,pe,9,Nifty50 Affordable_9,NIFTY,15717.15,15730.0,-1605.0000000000364
42784,option,-25,460.0,438.1,-577.4999999999994,2022-03-08 07:15:10.288593+00:00,2022-03-08 07:20:06.213675+00:00,32000,pe,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32392.7,32414.4,-862.5000000000182
42785,option,-25,459.6,436.2,-615.0000000000009,2022-03-08 07:15:12.137866+00:00,2022-03-08 07:20:13.979756+00:00,32000,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY,32392.7,32414.4,-862.5000000000182
42786,option,-25,459.6,412.7,-1202.500000000001,2022-03-08 07:15:09.708826+00:00,2022-03-08 07:45:05.756253+00:00,32000,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32392.7,32480.0,-2502.499999999982
42788,option,-25,460.9,438.1,-599.9999999999989,2022-03-08 07:15:17.191208+00:00,2022-03-08 07:20:03.608908+00:00,32000,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32392.7,32414.4,-862.5000000000182
42789,option,-100,168.0,152.5,-1580.0,2022-03-08 07:20:01.356093+00:00,2022-03-08 07:45:18.508139+00:00,15650,pe,101,Nifty50 Every Candle_21,NIFTY,15730.0,15758.550000000001,-3175.000000000109
42790,option,100,162.25,160.35,-220.00000000000057,2022-03-08 07:20:01.511551+00:00,2022-03-08 07:25:01.560283+00:00,15800,ce,9,Nifty50 Affordable_9,NIFTY,15730.0,15724.25,-895.0
42791,option,-25,478.15,451.45,-697.4999999999998,2022-03-08 07:20:04.770062+00:00,2022-03-08 07:45:05.756253+00:00,32100,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32414.4,32480.0,-1959.9999999999636
42792,option,25,450.05,420.0,-781.2500000000002,2022-03-08 07:20:03.608908+00:00,2022-03-08 07:55:01.054652+00:00,32700,ce,3,BankNifty Pyramiding_10,BANKNIFTY,32414.4,32363.2,-1600.0000000000182
